job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.1901092529296875,00023,bd29669d
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.3816680516617435,00024,ac411466
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.337671754704876,00025,0afbaf91
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.01714026203922373,00026,2f99fce8
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.250272360900409,00027,76d1c98b
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.345601730411944,00028,8bd23c09
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.3281589113207736,00029,11ed699d
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,185,,,,mean_reciprocal_rank_filtered_with_test,0.11155743758019675,00030,2b8f30e9
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.2313696842503609,00031,551c91c1
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.042885942679373394,00032,51fee533
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.021775695174244145,00033,59805811
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.3047082279358693,00034,a3196899
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.40484908914035767,00035,50f8ca0a
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.021164498439296072,00036,500f3734
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.24418510913440974,00037,d808b6cd
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.3037867484896279,00038,044fb128
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.35898654699529514,00039,c3b87ae5
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.018032163712996718,00040,d2ab7108
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.17152959531550738,00041,1c35d77e
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.3029998962036864,00042,e713afab
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.2637200139341852,00043,f9c854f4
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.03386064305888781,00044,2de6f330
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.2912487490142483,00045,555a020c
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.33751290144320734,00046,2b38eea6
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.027747044102364466,00047,ad6ada21
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.30492550578251976,00048,756df81d
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.3362499853808009,00049,843ac03b
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.2605120395369974,00050,45f5e4d0
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.015324169188304473,00051,0a9ffdcc
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.415354576143472,00052,2c7b403b
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,250,,,,mean_reciprocal_rank_filtered_with_test,0.3554441584186538,00053,e0260af3
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4107133720143418,00054,5c1607d2
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.011323976149612048,00055,8424b694
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.3363178341280608,00056,9e194e1c
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.35930876980692633,00057,5f7407c4
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.2684266128735832,00058,3382f456
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.1032321561188449,00059,bc553469
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.1978618011605138,00060,f873cbaa
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.23482649830083138,00061,ec13d3fb
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.3989710746615029,00062,c6199a12
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2585141432397482,00063,74a36ee0
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.020696344693773724,00064,e822c83d
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.36024651311216854,00065,8a72ecb4
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.27401858705858373,00066,d68f1db8
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.304912035234776,00067,ff702f83
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.01097026984848662,00068,832364a5
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.061813817868587605,00069,7de30d15
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,275,,,,mean_reciprocal_rank_filtered_with_test,0.3596138672710383,00070,bc78e78f
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.25928687233512887,00071,c5c692a9
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.09867383762747942,00072,d86df382
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.4036966002425952,00073,45b868ae
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.33761215536282346,00074,918e2904
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.23295839960703593,00075,0c94d047
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.010309737395587592,00076,f5426641
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.28722118576741607,00077,3ddffab4
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.3137566506913628,00078,76c1ddd5
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0556216864018893,00079,c79b4352
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,355,,,,mean_reciprocal_rank_filtered_with_test,0.3486781059115029,00080,c7498636
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.23992849436450758,00081,b64069d5
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4106172246745349,00082,afbf5ab9
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.01400664323818184,00083,5f4dd4ef
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.40038783168874303,00084,4b6a8692
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,325,,,,mean_reciprocal_rank_filtered_with_test,0.3539034775733132,00085,b48f9a7c
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.020265541696670834,00086,57b2a5fa
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.011089389399650058,00087,bcb5ed90
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.3312742365436538,00088,ead17c8d
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.3759799040312233,00089,2769b954
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.34256842933831,00090,bfd94228
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.03006039530523217,00091,3b5e23e3
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.37132622137143123,00092,e7a3cefd
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.013426902255408268,00093,528cc7f2
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.23247312051399432,00094,572446a3
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.3296886538725005,00095,91634e10
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.23730703701414135,00096,aa4c50af
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.01860073308234953,00097,31dbdd96
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.3789403962721878,00098,150a828b
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.23343281872360191,00099,9c615f98
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.05314262266134583,00100,92267b36
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.004584752157062827,00101,bd49a4f0
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.33572366810742355,00102,d6d67256
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.30854514116298654,00103,e24bb788
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.39470326054086025,00104,80bf7f3a
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.10771998918596958,00105,33024d43
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,315,,,,mean_reciprocal_rank_filtered_with_test,0.36445232616519196,00106,e8312da6
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.22390486013185681,00107,14433e87
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.3738497561935281,00108,02a5439b
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.016967605381974612,00109,0c880da9
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.36328858570526357,00110,f18350e7
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.25944692645958084,00111,8bb0bc40
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,225,,,,mean_reciprocal_rank_filtered_with_test,0.3442577822173733,00112,7996a73d
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.3210934785005881,00113,c979b95f
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.03851039028249305,00114,bd231f1d
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.14258781021940495,00115,59595729
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.36988495107998287,00116,ce466de9
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.2548676450809319,00117,8ba642b5
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.011146022480099093,00118,6a60c328
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3121300559455865,00119,eb41daf8
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.32912798148123396,00120,6f3b77a6
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.2607998811250267,00121,3b66900c
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.05324600128356568,00122,07ead532
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.26859316732049293,00123,cde738bb
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.29628890064458135,00124,62cf41ef
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.38869181976448886,00125,f9d8dafe
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.014487322830970314,00126,7e73a651
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.3064933887804748,00127,22d276b7
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.01468148570064809,00128,0768b5e6
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.40192086356026785,00129,a47397fd
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,185,,,,mean_reciprocal_rank_filtered_with_test,0.3166188288183677,00130,27cea3b7
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.23493755200257965,00131,32796df9
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.05314189496460483,00132,9574e828
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.0973069098793206,00133,9d1394ff
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.3753594495579154,00134,95fbafa9
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.3821901137039537,00135,a93b3ff1
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.03519349958878282,00136,5760f7c6
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.24064914256308811,00137,cb4526ee
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.3470732311186778,00138,2c08aa23
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.2734745962177208,00139,827844d7
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.011304721554902194,00140,efd8ffaf
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.3384043071084394,00141,4fcf3132
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.32782392281564104,00142,e967d072
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.0719988964071021,00143,60185126
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.40770617665338965,00144,8fe7ebd0
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.32561671091410926,00145,a356998d
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.1823095186231889,00146,f53083d3
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.008690455512576271,00147,b94d4366
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3793867517476208,00148,9e260851
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.32547028397167715,00149,d08c0dee
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.3023941131409057,00150,60b53965
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.019686327722972026,00151,987d464a
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.35443177888085436,00152,a7198beb
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.36072228972579395,00153,b646d488
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.30846115908528926,00154,190a8c31
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.013224144079830016,00155,1ee55cf3
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,185,,,,mean_reciprocal_rank_filtered_with_test,0.3381314240937767,00156,869fc3f0
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.237791245772963,00157,1c08913d
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.2094420734075933,00158,bbcec41f
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.2509315301456239,00159,9d3190c9
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3847587591975647,00160,839c2c20
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.10238388361739133,00161,2cf641d2
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.34342809045692096,00162,d61225ab
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.30612793490864254,00163,ede6c8d0
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.38816659893104416,00164,b5c43206
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.01589352336064478,00165,dfa85178
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.35170451507698886,00166,389547a9
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2410811398965462,00167,2748d3a2
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4080669576026518,00168,bab58cfc
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.015430783287289817,00169,540dbeef
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.3122053187152481,00170,d558531f
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2943776753134356,00171,137f0764
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0283545175100413,00172,8f6ba272
64eec68f,wordcraft_data,rotate,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.03390976095729857,00173,cd1c9aaa
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.34804512069610777,00174,a8ac497a
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.26024226310214393,00175,0f3f282f
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.021561984020588846,00176,e6225e1e
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.40975772019019996,00177,2776eb3f
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.06374392415643045,00178,552bb0d0
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.2503945878471851,00179,5c2a61c7
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.37528374299113826,00180,81ffe144
64eec68f,wordcraft_data,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.23321765543967868,00181,1ce0a4af
64eec68f,wordcraft_data,transe,0,search,KvsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.027806124593377418,00182,acfc30dd
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.40000606174648473,00183,e31b7b0a
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.3495634028399674,00184,6bebf85f
64eec68f,wordcraft_data,complex,0,search,KvsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.40456085596663816,00185,7e2f5e18
64eec68f,wordcraft_data,rescal,0,search,KvsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.011432641994453476,00186,78fb98d8
